from_portid,to_portid,sample_date,sea_distance_nm,transit_days_observed,month,origin_vessel_count,dest_vessel_count,origin_congestion_index,dest_congestion_index,chokepoint_stress_max,wave_height_m,wind_speed_kn,storm_flag,precipitation_mm,has_disruption,disruption_severity,infrastructure_quality_avg,cross_region_flag,delay_hours
port102,port1045,2023-05-15,9656.8,35.8,5,2349,2157,1.329,1.02,0.0,0.0,0.0,0,0.0,0,0,0.733,1,33.92
port102,port1045,2023-06-15,9656.8,35.8,6,2349,2157,1.451,1.06,0.0,0.0,0.0,0,0.0,0,0,0.733,1,46.5
port102,port1045,2023-07-15,9656.8,35.8,7,2349,2157,1.549,1.107,0.0,0.0,0.0,0,0.0,0,0,0.733,1,56.6
port102,port1045,2023-08-15,9656.8,35.8,8,2349,2157,1.526,1.095,0.0,0.0,0.0,0,0.0,0,0,0.733,1,54.23
port102,port1045,2023-09-15,9656.8,35.8,9,2349,2157,1.572,1.014,0.0,0.0,0.0,0,0.0,0,0,0.733,1,58.98
port102,port1045,2023-10-15,9656.8,35.8,10,2349,2157,1.526,1.181,0.0,0.0,0.0,0,0.0,0,0,0.733,1,54.23
port102,port1045,2023-11-15,9656.8,35.8,11,2349,2157,1.618,1.107,0.0,0.0,0.0,0,0.0,0,0,0.733,1,63.72
port102,port1045,2023-12-15,9656.8,35.8,12,2349,2157,1.699,1.118,0.0,0.0,0.0,0,0.0,0,0,0.733,1,72.0
port102,port1057,2020-01-15,8999.9,97.8,1,2349,1275,0.757,0.924,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2020-02-15,8999.9,97.8,2,2349,1275,0.861,0.953,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2020-03-15,8999.9,97.8,3,2349,1275,0.711,1.051,0.0,0.0,0.0,0,0.0,0,0,0.715,1,14.36
port102,port1057,2020-04-15,8999.9,97.8,4,2349,1275,0.613,1.07,0.0,0.0,0.0,0,0.0,0,0,0.715,1,19.72
port102,port1057,2020-05-15,8999.9,97.8,5,2349,1275,0.514,1.002,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.56
port102,port1057,2020-06-15,8999.9,97.8,6,2349,1275,0.509,0.875,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2020-07-15,8999.9,97.8,7,2349,1275,0.578,0.856,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2020-08-15,8999.9,97.8,8,2349,1275,0.578,0.934,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2020-09-15,8999.9,97.8,9,2349,1275,0.59,0.885,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2020-10-15,8999.9,97.8,10,2349,1275,0.636,0.905,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2020-11-15,8999.9,97.8,11,2349,1275,0.682,0.924,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2020-12-15,8999.9,97.8,12,2349,1275,0.757,0.963,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2021-01-15,8999.9,97.8,1,2349,1275,0.659,1.002,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.56
port102,port1057,2021-02-15,8999.9,97.8,2,2349,1275,0.694,0.963,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2021-03-15,8999.9,97.8,3,2349,1275,0.647,1.002,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.56
port102,port1057,2021-04-15,8999.9,97.8,4,2349,1275,0.728,1.012,0.0,0.0,0.0,0,0.0,0,0,0.715,1,3.38
port102,port1057,2021-05-15,8999.9,97.8,5,2349,1275,0.682,1.041,0.0,0.0,0.0,0,0.0,0,0,0.715,1,11.55
port102,port1057,2021-06-15,8999.9,97.8,6,2349,1275,0.665,0.963,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2021-07-15,8999.9,97.8,7,2349,1275,0.699,1.099,0.0,0.0,0.0,0,0.0,0,0,0.715,1,27.88
port102,port1057,2021-08-15,8999.9,97.8,8,2349,1275,0.618,1.041,0.0,0.0,0.0,0,0.0,0,0,0.715,1,11.55
port102,port1057,2021-09-15,8999.9,97.8,9,2349,1275,0.642,0.953,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2021-10-15,8999.9,97.8,10,2349,1275,0.659,0.953,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2021-11-15,8999.9,97.8,11,2349,1275,0.988,0.905,0.0,0.0,0.0,0,0.0,0,0,0.715,1,0.0
port102,port1057,2021-12-15,8999.9,97.8,12,2349,1275,1.289,1.06,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2022-01-15,8999.9,97.8,1,2349,1275,1.254,1.07,0.0,0.0,0.0,0,0.0,0,0,0.715,1,71.54
port102,port1057,2022-02-15,8999.9,97.8,2,2349,1275,1.26,1.099,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2022-03-15,8999.9,97.8,3,2349,1275,1.341,1.06,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2022-04-15,8999.9,97.8,4,2349,1275,1.364,1.167,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2022-05-15,8999.9,97.8,5,2349,1275,1.243,1.051,0.0,0.0,0.0,0,0.0,0,0,0.715,1,68.44
port102,port1057,2022-06-15,8999.9,97.8,6,2349,1275,1.364,1.099,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2022-07-15,8999.9,97.8,7,2349,1275,1.364,1.06,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2022-08-15,8999.9,97.8,8,2349,1275,1.387,1.08,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2022-09-15,8999.9,97.8,9,2349,1275,1.11,0.953,0.0,0.0,0.0,0,0.0,0,0,0.715,1,30.98
port102,port1057,2022-10-15,8999.9,97.8,10,2349,1275,1.318,1.031,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2022-11-15,8999.9,97.8,11,2349,1275,1.485,1.051,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2022-12-15,8999.9,97.8,12,2349,1275,1.572,1.051,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-01-15,8999.9,97.8,1,2349,1275,1.404,1.138,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-02-15,8999.9,97.8,2,2349,1275,1.532,1.099,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-03-15,8999.9,97.8,3,2349,1275,1.474,1.021,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-04-15,8999.9,97.8,4,2349,1275,1.503,1.128,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-05-15,8999.9,97.8,5,2349,1275,1.329,1.051,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-06-15,8999.9,97.8,6,2349,1275,1.451,1.109,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-07-15,8999.9,97.8,7,2349,1275,1.549,0.953,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-08-15,8999.9,97.8,8,2349,1275,1.526,1.206,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-09-15,8999.9,97.8,9,2349,1275,1.572,1.021,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-10-15,8999.9,97.8,10,2349,1275,1.526,0.905,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-11-15,8999.9,97.8,11,2349,1275,1.618,0.983,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1057,2023-12-15,8999.9,97.8,12,2349,1275,1.699,1.012,0.0,0.0,0.0,0,0.0,0,0,0.715,1,72.0
port102,port1065,2020-01-15,2283.2,15.2,1,2349,19994,0.757,1.044,0.0,0.0,0.0,0,0.0,1,3,0.756,0,6.3
port102,port1065,2020-02-15,2283.2,15.2,2,2349,19994,0.861,1.049,0.0,0.0,0.0,0,0.0,1,3,0.756,0,6.52
port102,port1065,2020-03-15,2283.2,15.2,3,2349,19994,0.711,1.055,0.0,0.0,0.0,0,0.0,1,3,0.756,0,6.79
port102,port1065,2020-04-15,2283.2,15.2,4,2349,19994,0.613,1.083,0.0,0.0,0.0,0,0.0,1,3,0.756,0,8.01
port102,port1065,2020-05-15,2283.2,15.2,5,2349,19994,0.514,1.027,0.0,0.0,0.0,0,0.0,1,3,0.756,0,5.56
port102,port1065,2020-06-15,2283.2,15.2,6,2349,19994,0.509,1.004,0.0,0.0,0.0,0,0.0,1,3,0.756,0,4.55
port102,port1065,2020-07-15,2283.2,15.2,7,2349,19994,0.578,0.997,0.0,0.0,0.0,0,0.0,1,3,0.756,0,4.38
port102,port1065,2020-08-15,2283.2,15.2,8,2349,19994,0.578,1.02,0.0,0.0,0.0,0,0.0,1,3,0.756,0,5.25
port102,port1065,2020-09-15,2283.2,15.2,9,2349,19994,0.59,0.921,0.0,0.0,0.0,0,0.0,1,3,0.756,0,4.38
port102,port1065,2020-10-15,2283.2,15.2,10,2349,19994,0.636,0.976,0.0,0.0,0.0,0,0.0,1,3,0.756,0,4.38
port102,port1065,2020-11-15,2283.2,15.2,11,2349,19994,0.682,0.935,0.0,0.0,0.0,0,0.0,1,3,0.756,0,4.38
port102,port1065,2020-12-15,2283.2,15.2,12,2349,19994,0.757,0.82,0.0,0.0,0.0,0,0.0,1,3,0.756,0,4.38
port102,port1065,2021-01-15,2283.2,15.2,1,2349,19994,0.659,0.839,0.0,0.0,0.0,0,0.0,0,0,0.756,0,0.0
port102,port1065,2021-02-15,2283.2,15.2,2,2349,19994,0.694,0.889,0.0,0.0,0.0,0,0.0,0,0,0.756,0,0.0
port102,port1065,2021-03-15,2283.2,15.2,3,2349,19994,0.647,1.006,0.0,0.0,0.0,0,0.0,0,0,0.756,0,0.26
port102,port1065,2021-04-15,2283.2,15.2,4,2349,19994,0.728,1.029,0.0,0.0,0.0,0,0.0,0,0,0.756,0,1.27
port102,port1065,2021-05-15,2283.2,15.2,5,2349,19994,0.682,1.027,0.0,0.0,0.0,0,0.0,0,0,0.756,0,1.18
port102,port1065,2021-06-15,2283.2,15.2,6,2349,19994,0.665,1.004,0.0,0.0,0.0,0,0.0,0,0,0.756,0,0.18
port102,port1065,2021-07-15,2283.2,15.2,7,2349,19994,0.699,1.006,0.0,0.0,0.0,0,0.0,0,0,0.756,0,0.26
port102,port1065,2021-08-15,2283.2,15.2,8,2349,19994,0.618,0.931,0.0,0.0,0.0,0,0.0,0,0,0.756,0,0.0
port102,port1065,2021-09-15,2283.2,15.2,9,2349,19994,0.642,0.945,0.0,0.0,0.0,0,0.0,0,0,0.756,0,0.0
port102,port1065,2021-10-15,2283.2,15.2,10,2349,19994,0.659,0.907,0.0,0.0,0.0,0,0.0,0,0,0.756,0,0.0
port102,port1065,2021-11-15,2283.2,15.2,11,2349,19994,0.988,0.963,0.0,0.0,0.0,0,0.0,0,0,0.756,0,0.0
port102,port1065,2021-12-15,2283.2,15.2,12,2349,19994,1.289,0.948,0.0,0.0,0.0,0,0.0,0,0,0.756,0,12.65
port102,port1065,2022-01-15,2283.2,15.2,1,2349,19994,1.254,0.972,0.0,0.0,0.0,0,0.0,0,0,0.756,0,11.12
port102,port1065,2022-02-15,2283.2,15.2,2,2349,19994,1.26,0.971,0.0,0.0,0.0,0,0.0,0,0,0.756,0,11.38
port102,port1065,2022-03-15,2283.2,15.2,3,2349,19994,1.341,1.007,0.0,0.0,0.0,0,0.0,0,0,0.756,0,14.93
port102,port1065,2022-04-15,2283.2,15.2,4,2349,19994,1.364,0.986,0.0,0.0,0.0,0,0.0,0,0,0.756,0,15.93
port102,port1065,2022-05-15,2283.2,15.2,5,2349,19994,1.243,0.993,0.0,0.0,0.0,0,0.0,0,0,0.756,0,10.64
port102,port1065,2022-06-15,2283.2,15.2,6,2349,19994,1.364,0.979,0.0,0.0,0.0,0,0.0,0,0,0.756,0,15.93
port102,port1065,2022-07-15,2283.2,15.2,7,2349,19994,1.364,0.982,0.0,0.0,0.0,0,0.0,0,0,0.756,0,15.93
port102,port1065,2022-08-15,2283.2,15.2,8,2349,19994,1.387,0.986,0.0,0.0,0.0,0,0.0,0,0,0.756,0,16.94
port102,port1065,2022-09-15,2283.2,15.2,9,2349,19994,1.11,0.946,0.0,0.0,0.0,0,0.0,0,0,0.756,0,4.82
port102,port1065,2022-10-15,2283.2,15.2,10,2349,19994,1.318,0.975,0.0,0.0,0.0,0,0.0,0,0,0.756,0,13.92
port102,port1065,2022-11-15,2283.2,15.2,11,2349,19994,1.485,1.028,0.0,0.0,0.0,0,0.0,0,0,0.756,0,21.23
port102,port1065,2022-12-15,2283.2,15.2,12,2349,19994,1.572,1.033,0.0,0.0,0.0,0,0.0,0,0,0.756,0,25.04
port102,port1065,2023-01-15,2283.2,15.2,1,2349,19994,1.404,0.985,0.0,0.0,0.0,0,0.0,0,0,0.756,0,17.69
port102,port1065,2023-02-15,2283.2,15.2,2,2349,19994,1.532,1.035,0.0,0.0,0.0,0,0.0,0,0,0.756,0,23.29
port102,port1065,2023-03-15,2283.2,15.2,3,2349,19994,1.474,1.078,0.0,0.0,0.0,0,0.0,0,0,0.756,0,20.75
port102,port1065,2023-04-15,2283.2,15.2,4,2349,19994,1.503,1.117,0.0,0.0,0.0,0,0.0,0,0,0.756,0,22.02
port102,port1065,2023-05-15,2283.2,15.2,5,2349,19994,1.329,1.1,0.0,0.0,0.0,0,0.0,0,0,0.756,0,14.4
port102,port1065,2023-06-15,2283.2,15.2,6,2349,19994,1.451,1.021,0.0,0.0,0.0,0,0.0,0,0,0.756,0,19.74
port102,port1065,2023-07-15,2283.2,15.2,7,2349,19994,1.549,0.993,0.0,0.0,0.0,0,0.0,0,0,0.756,0,24.03
port102,port1065,2023-08-15,2283.2,15.2,8,2349,19994,1.526,1.035,0.0,0.0,0.0,0,0.0,0,0,0.756,0,23.03
port102,port1065,2023-09-15,2283.2,15.2,9,2349,19994,1.572,1.072,0.0,0.0,0.0,0,0.0,0,0,0.756,0,25.04
port102,port1065,2023-10-15,2283.2,15.2,10,2349,19994,1.526,1.016,0.0,0.0,0.0,0,0.0,0,0,0.756,0,23.03
port102,port1065,2023-11-15,2283.2,15.2,11,2349,19994,1.618,1.045,0.0,0.0,0.0,0,0.0,0,0,0.756,0,27.05
port102,port1065,2023-12-15,2283.2,15.2,12,2349,19994,1.699,1.026,0.0,0.0,0.0,0,0.0,0,0,0.756,0,30.6
port102,port1067,2020-01-15,2358.8,17.3,1,2349,5022,0.757,1.092,0.0,0.0,0.0,0,0.0,1,3,0.681,0,9.57
port102,port1067,2020-02-15,2358.8,17.3,2,2349,5022,0.861,1.076,0.0,0.0,0.0,0,0.0,1,3,0.681,0,8.77
port102,port1067,2020-03-15,2358.8,17.3,3,2349,5022,0.711,1.156,0.0,0.0,0.0,0,0.0,1,3,0.681,0,12.75
port102,port1067,2020-04-15,2358.8,17.3,4,2349,5022,0.613,1.179,0.0,0.0,0.0,0,0.0,1,3,0.681,0,13.9
port102,port1067,2020-05-15,2358.8,17.3,5,2349,5022,0.514,1.079,0.0,0.0,0.0,0,0.0,1,3,0.681,0,8.92
port102,port1067,2020-06-15,2358.8,17.3,6,2349,5022,0.509,1.012,0.0,0.0,0.0,0,0.0,1,3,0.681,0,5.58
port102,port1067,2020-07-15,2358.8,17.3,7,2349,5022,0.578,0.962,0.0,0.0,0.0,0,0.0,1,3,0.681,0,4.98
port102,port1067,2020-08-15,2358.8,17.3,8,2349,5022,0.578,0.953,0.0,0.0,0.0,0,0.0,1,3,0.681,0,4.98
port102,port1067,2020-09-15,2358.8,17.3,9,2349,5022,0.59,1.104,0.0,0.0,0.0,0,0.0,1,3,0.681,0,10.16
port102,port1067,2020-10-15,2358.8,17.3,10,2349,5022,0.636,1.101,0.0,0.0,0.0,0,0.0,1,3,0.681,0,10.01
port102,port1067,2020-11-15,2358.8,17.3,11,2349,5022,0.682,1.038,0.0,0.0,0.0,0,0.0,1,3,0.681,0,6.88
port102,port1067,2020-12-15,2358.8,17.3,12,2349,5022,0.757,0.994,0.0,0.0,0.0,0,0.0,1,3,0.681,0,4.98
port102,port1067,2021-01-15,2358.8,17.3,1,2349,5022,0.659,1.172,0.0,0.0,0.0,0,0.0,0,0,0.681,0,8.57
port102,port1067,2021-02-15,2358.8,17.3,2,2349,5022,0.694,1.099,0.0,0.0,0.0,0,0.0,0,0,0.681,0,4.93
port102,port1067,2021-03-15,2358.8,17.3,3,2349,5022,0.647,1.083,0.0,0.0,0.0,0,0.0,0,0,0.681,0,4.14
port102,port1067,2021-04-15,2358.8,17.3,4,2349,5022,0.728,1.063,0.0,0.0,0.0,0,0.0,0,0,0.681,0,3.14
port102,port1067,2021-05-15,2358.8,17.3,5,2349,5022,0.682,1.024,0.0,0.0,0.0,0,0.0,0,0,0.681,0,1.2
port102,port1067,2021-06-15,2358.8,17.3,6,2349,5022,0.665,0.848,0.0,0.0,0.0,0,0.0,0,0,0.681,0,0.0
port102,port1067,2021-07-15,2358.8,17.3,7,2349,5022,0.699,1.074,0.0,0.0,0.0,0,0.0,0,0,0.681,0,3.69
port102,port1067,2021-08-15,2358.8,17.3,8,2349,5022,0.618,1.019,0.0,0.0,0.0,0,0.0,0,0,0.681,0,0.95
port102,port1067,2021-09-15,2358.8,17.3,9,2349,5022,0.642,1.126,0.0,0.0,0.0,0,0.0,0,0,0.681,0,6.28
port102,port1067,2021-10-15,2358.8,17.3,10,2349,5022,0.659,0.997,0.0,0.0,0.0,0,0.0,0,0,0.681,0,0.0
port102,port1067,2021-11-15,2358.8,17.3,11,2349,5022,0.988,1.072,0.0,0.0,0.0,0,0.0,0,0,0.681,0,3.59
port102,port1067,2021-12-15,2358.8,17.3,12,2349,5022,1.289,1.131,0.0,0.0,0.0,0,0.0,0,0,0.681,0,14.4
port102,port1067,2022-01-15,2358.8,17.3,1,2349,5022,1.254,1.092,0.0,0.0,0.0,0,0.0,0,0,0.681,0,12.66
port102,port1067,2022-02-15,2358.8,17.3,2,2349,5022,1.26,1.017,0.0,0.0,0.0,0,0.0,0,0,0.681,0,12.95
port102,port1067,2022-03-15,2358.8,17.3,3,2349,5022,1.341,1.124,0.0,0.0,0.0,0,0.0,0,0,0.681,0,16.99
port102,port1067,2022-04-15,2358.8,17.3,4,2349,5022,1.364,1.079,0.0,0.0,0.0,0,0.0,0,0,0.681,0,18.14
port102,port1067,2022-05-15,2358.8,17.3,5,2349,5022,1.243,1.126,0.0,0.0,0.0,0,0.0,0,0,0.681,0,12.11
port102,port1067,2022-06-15,2358.8,17.3,6,2349,5022,1.364,1.083,0.0,0.0,0.0,0,0.0,0,0,0.681,0,18.14
port102,port1067,2022-07-15,2358.8,17.3,7,2349,5022,1.364,1.092,0.0,0.0,0.0,0,0.0,0,0,0.681,0,18.14
port102,port1067,2022-08-15,2358.8,17.3,8,2349,5022,1.387,1.104,0.0,0.0,0.0,0,0.0,0,0,0.681,0,19.28
port102,port1067,2022-09-15,2358.8,17.3,9,2349,5022,1.11,1.022,0.0,0.0,0.0,0,0.0,0,0,0.681,0,5.48
port102,port1067,2022-10-15,2358.8,17.3,10,2349,5022,1.318,1.047,0.0,0.0,0.0,0,0.0,0,0,0.681,0,15.84
port102,port1067,2022-11-15,2358.8,17.3,11,2349,5022,1.485,1.122,0.0,0.0,0.0,0,0.0,0,0,0.681,0,24.16
port102,port1067,2022-12-15,2358.8,17.3,12,2349,5022,1.572,1.049,0.0,0.0,0.0,0,0.0,0,0,0.681,0,28.5
port102,port1067,2023-01-15,2358.8,17.3,1,2349,5022,1.404,1.035,0.0,0.0,0.0,0,0.0,0,0,0.681,0,20.13
port102,port1067,2023-02-15,2358.8,17.3,2,2349,5022,1.532,1.158,0.0,0.0,0.0,0,0.0,0,0,0.681,0,26.51
port102,port1067,2023-03-15,2358.8,17.3,3,2349,5022,1.474,1.152,0.0,0.0,0.0,0,0.0,0,0,0.681,0,23.62
port102,port1067,2023-04-15,2358.8,17.3,4,2349,5022,1.503,1.174,0.0,0.0,0.0,0,0.0,0,0,0.681,0,25.06
port102,port1067,2023-05-15,2358.8,17.3,5,2349,5022,1.329,1.076,0.0,0.0,0.0,0,0.0,0,0,0.681,0,16.39
port102,port1067,2023-06-15,2358.8,17.3,6,2349,5022,1.451,1.177,0.0,0.0,0.0,0,0.0,0,0,0.681,0,22.47
port102,port1067,2023-07-15,2358.8,17.3,7,2349,5022,1.549,1.097,0.0,0.0,0.0,0,0.0,0,0,0.681,0,27.35
port102,port1067,2023-08-15,2358.8,17.3,8,2349,5022,1.526,1.108,0.0,0.0,0.0,0,0.0,0,0,0.681,0,26.21
port102,port1067,2023-09-15,2358.8,17.3,9,2349,5022,1.572,1.179,0.0,0.0,0.0,0,0.0,0,0,0.681,0,28.5
port102,port1067,2023-10-15,2358.8,17.3,10,2349,5022,1.526,1.074,0.0,0.0,0.0,0,0.0,0,0,0.681,0,26.21
port102,port1067,2023-11-15,2358.8,17.3,11,2349,5022,1.618,1.186,0.0,0.0,0.0,0,0.0,0,0,0.681,0,30.79
port102,port1067,2023-12-15,2358.8,17.3,12,2349,5022,1.699,1.06,0.0,0.0,0.0,0,0.0,0,0,0.681,0,34.83
port102,port1069,2020-01-15,2243.5,54.7,1,2349,11381,0.757,1.018,0.0,0.0,0.0,0,0.0,0,0,0.762,0,2.84
port102,port1069,2020-02-15,2243.5,54.7,2,2349,11381,0.861,0.743,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2020-03-15,2243.5,54.7,3,2349,11381,0.711,0.898,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2020-04-15,2243.5,54.7,4,2349,11381,0.613,0.976,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2020-05-15,2243.5,54.7,5,2349,11381,0.514,0.957,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2020-06-15,2243.5,54.7,6,2349,11381,0.509,1.006,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.95
port102,port1069,2020-07-15,2243.5,54.7,7,2349,11381,0.578,1.015,0.0,0.0,0.0,0,0.0,0,0,0.762,0,2.36
port102,port1069,2020-08-15,2243.5,54.7,8,2349,11381,0.578,0.944,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2020-09-15,2243.5,54.7,9,2349,11381,0.59,0.854,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2020-10-15,2243.5,54.7,10,2349,11381,0.636,0.863,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2020-11-15,2243.5,54.7,11,2349,11381,0.682,0.983,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2020-12-15,2243.5,54.7,12,2349,11381,0.757,0.981,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2021-01-15,2243.5,54.7,1,2349,11381,0.659,1.04,0.0,0.0,0.0,0,0.0,0,0,0.762,0,6.3
port102,port1069,2021-02-15,2243.5,54.7,2,2349,11381,0.694,0.975,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2021-03-15,2243.5,54.7,3,2349,11381,0.647,0.978,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2021-04-15,2243.5,54.7,4,2349,11381,0.728,1.02,0.0,0.0,0.0,0,0.0,0,0,0.762,0,3.15
port102,port1069,2021-05-15,2243.5,54.7,5,2349,11381,0.682,1.011,0.0,0.0,0.0,0,0.0,0,0,0.762,0,1.73
port102,port1069,2021-06-15,2243.5,54.7,6,2349,11381,0.665,0.964,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2021-07-15,2243.5,54.7,7,2349,11381,0.699,1.024,0.0,0.0,0.0,0,0.0,0,0,0.762,0,3.78
port102,port1069,2021-08-15,2243.5,54.7,8,2349,11381,0.618,0.939,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2021-09-15,2243.5,54.7,9,2349,11381,0.642,0.827,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2021-10-15,2243.5,54.7,10,2349,11381,0.659,0.931,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2021-11-15,2243.5,54.7,11,2349,11381,0.988,0.971,0.0,0.0,0.0,0,0.0,0,0,0.762,0,0.0
port102,port1069,2021-12-15,2243.5,54.7,12,2349,11381,1.289,1.027,0.0,0.0,0.0,0,0.0,0,0,0.762,0,45.53
port102,port1069,2022-01-15,2243.5,54.7,1,2349,11381,1.254,1.026,0.0,0.0,0.0,0,0.0,0,0,0.762,0,40.01
port102,port1069,2022-02-15,2243.5,54.7,2,2349,11381,1.26,0.98,0.0,0.0,0.0,0,0.0,0,0,0.762,0,40.96
port102,port1069,2022-03-15,2243.5,54.7,3,2349,11381,1.341,1.031,0.0,0.0,0.0,0,0.0,0,0,0.762,0,53.72
port102,port1069,2022-04-15,2243.5,54.7,4,2349,11381,1.364,1.078,0.0,0.0,0.0,0,0.0,0,0,0.762,0,57.34
port102,port1069,2022-05-15,2243.5,54.7,5,2349,11381,1.243,1.084,0.0,0.0,0.0,0,0.0,0,0,0.762,0,38.28
port102,port1069,2022-06-15,2243.5,54.7,6,2349,11381,1.364,1.097,0.0,0.0,0.0,0,0.0,0,0,0.762,0,57.34
port102,port1069,2022-07-15,2243.5,54.7,7,2349,11381,1.364,1.077,0.0,0.0,0.0,0,0.0,0,0,0.762,0,57.34
port102,port1069,2022-08-15,2243.5,54.7,8,2349,11381,1.387,1.149,0.0,0.0,0.0,0,0.0,0,0,0.762,0,60.97
port102,port1069,2022-09-15,2243.5,54.7,9,2349,11381,1.11,1.039,0.0,0.0,0.0,0,0.0,0,0,0.762,0,17.33
port102,port1069,2022-10-15,2243.5,54.7,10,2349,11381,1.318,1.148,0.0,0.0,0.0,0,0.0,0,0,0.762,0,50.1
port102,port1069,2022-11-15,2243.5,54.7,11,2349,11381,1.485,1.129,0.0,0.0,0.0,0,0.0,0,0,0.762,0,72.0
port102,port1069,2022-12-15,2243.5,54.7,12,2349,11381,1.572,1.112,0.0,0.0,0.0,0,0.0,0,0,0.762,0,72.0
port102,port1069,2023-01-15,2243.5,54.7,1,2349,11381,1.404,1.052,0.0,0.0,0.0,0,0.0,0,0,0.762,0,63.64
port102,port1069,2023-02-15,2243.5,54.7,2,2349,11381,1.532,1.024,0.0,0.0,0.0,0,0.0,0,0,0.762,0,72.0
port102,port1069,2023-03-15,2243.5,54.7,3,2349,11381,1.474,1.114,0.0,0.0,0.0,0,0.0,0,0,0.762,0,72.0
port102,port1069,2023-04-15,2243.5,54.7,4,2349,11381,1.503,1.158,0.0,0.0,0.0,0,0.0,0,0,0.762,0,72.0
port102,port1069,2023-05-15,2243.5,54.7,5,2349,11381,1.329,1.102,0.0,0.0,0.0,0,0.0,0,0,0.762,0,51.83
port102,port1069,2023-06-15,2243.5,54.7,6,2349,11381,1.451,1.052,0.0,0.0,0.0,0,0.0,0,0,0.762,0,71.05
port102,port1069,2023-07-15,2243.5,54.7,7,2349,11381,1.549,1.076,0.0,0.0,0.0,0,0.0,0,0,0.762,0,72.0
